WP_036784545.1,WP_036784545.1,100.000,94,0,0,1,94,1,94,1.04e-39,136,100.00
WP_036784545.1,KJS66892.1,51.163,86,41,1,1,85,1,86,4.95e-35,125,67.44
WP_036784545.1,MTI80389.1,48.864,88,45,0,1,88,1,88,1.43e-34,124,67.05
WP_036784545.1,MTI80391.1,47.191,89,47,0,1,89,1,89,1.61e-33,120,68.54
WP_036784545.1,KJS66887.1,44.086,93,51,1,1,92,1,93,3.96e-33,120,63.44
WP_036784545.1,KJS66886.1,46.591,88,46,1,1,87,1,88,4.37e-33,120,64.77
WP_036784545.1,WP_114963879.1,65.556,90,31,0,1,90,1,90,2.17e-32,118,75.56
WP_036784545.1,KJS66888.1,45.556,90,48,1,1,89,1,90,3.42e-32,117,64.44
WP_036784545.1,PLX18588.1,39.362,94,56,1,1,93,1,94,4.81e-32,117,55.32
WP_036784545.1,PLX18589.1,40.909,88,51,1,1,87,42,129,8.41e-32,118,59.09
WP_036784545.1,KJS66885.1,44.828,87,47,1,1,86,1,87,1.33e-31,116,65.52
WP_036784545.1,KJS66889.1,43.182,88,49,1,1,87,1,88,5.03e-31,114,62.50
WP_036784545.1,MTI80393.1,49.425,87,44,0,1,87,1,87,1.42e-30,113,68.97
WP_036784545.1,HBV95596.1,42.045,88,50,1,1,87,52,139,5.18e-30,114,62.50
WP_036784545.1,KUO74527.1,41.379,87,50,1,1,86,1,87,1.05e-29,112,63.22
WP_036784545.1,KJS66890.1,45.349,86,46,1,1,85,1,86,1.78e-29,110,63.95
WP_036784545.1,SEP47775.1,30.682,88,60,1,6,93,36,122,6.62e-29,110,50.00
WP_036784545.1,WP_088619541.1,38.372,86,52,1,6,91,2,86,8.63e-29,109,52.33
WP_036784545.1,WP_088619539.1,42.045,88,49,2,6,92,2,88,1.03e-28,109,57.95
WP_036784545.1,WP_029470799.1,35.955,89,56,1,4,91,3,91,1.23e-28,109,59.55
WP_036784545.1,WP_088619536.1,35.955,89,55,2,6,93,2,89,1.24e-28,108,53.93
WP_036784545.1,AVM44275.1,40.217,92,54,1,3,93,2,93,1.30e-28,109,58.70
WP_036784545.1,WP_116883297.1,43.478,92,51,1,3,93,2,93,1.43e-28,109,59.78
WP_036784545.1,WP_168963052.1,42.391,92,52,1,3,93,2,93,1.65e-28,108,59.78
WP_036784545.1,WP_088619537.1,39.326,89,52,2,6,93,2,89,2.26e-28,107,57.30
WP_036784545.1,PLX19908.1,40.860,93,53,2,1,92,1,92,2.27e-28,108,58.06
WP_036784545.1,WP_103975113.1,35.955,89,55,2,6,93,2,89,2.28e-28,107,53.93
WP_036784545.1,WP_139603571.1,44.186,86,47,1,1,85,1,86,2.49e-28,108,60.47
WP_036784545.1,WP_103975044.1,42.857,84,46,2,6,88,2,84,3.48e-28,107,57.14
WP_036784545.1,AVM44274.1,39.326,89,53,1,4,91,3,91,3.62e-28,107,64.04
WP_036784545.1,KJS23100.1,40.659,91,52,1,3,91,2,92,4.74e-28,107,60.44
WP_036784545.1,WP_088619538.1,42.857,84,46,2,6,88,2,84,5.76e-28,107,57.14
WP_036784545.1,WP_199606690.1,32.955,88,57,2,1,88,1,86,1.05e-27,106,47.73
WP_036784545.1,WP_116883296.1,42.697,89,50,1,4,91,3,91,1.39e-27,106,64.04
WP_036784545.1,WP_139603638.1,41.667,84,48,1,1,83,1,84,1.55e-27,106,58.33
WP_036784545.1,SEP47788.1,31.034,87,58,2,1,87,1,85,1.63e-27,106,44.83
WP_036784545.1,KJS23101.1,38.462,91,54,1,3,91,2,92,2.01e-27,105,57.14
WP_036784545.1,MBI3531530.1,37.349,83,50,2,5,87,4,84,2.41e-27,105,56.63
WP_036784545.1,WP_148662748.1,32.558,86,57,1,1,85,67,152,2.46e-27,107,51.16
WP_036784545.1,WP_148662748.1,24.638,69,43,3,13,80,8,68,0.006,44.7,36.23
WP_036784545.1,KUO64326.1,39.080,87,51,1,3,87,2,88,2.48e-27,105,58.62
WP_036784545.1,KYC40668.1,32.558,86,57,1,1,85,98,183,2.75e-27,108,51.16
WP_036784545.1,KYC40668.1,24.638,69,43,3,13,80,39,99,0.005,45.1,36.23
WP_036784545.1,TXT39618.1,34.831,89,56,2,4,92,1,87,2.95e-27,105,50.56
WP_036784545.1,MAD36301.1,36.145,83,51,1,8,90,3,83,2.97e-27,105,55.42
WP_036784545.1,WP_014753096.1,35.366,82,51,1,8,89,3,82,3.21e-27,105,53.66
WP_036784545.1,RPJ83751.1,31.633,98,60,2,1,92,1,97,3.68e-27,105,46.94
WP_036784545.1,PWM81147.1,42.391,92,52,1,3,93,2,93,3.86e-27,105,58.70
WP_036784545.1,WP_135557725.1,41.667,84,48,1,1,83,1,84,4.98e-27,105,58.33
WP_036784545.1,RPJ87281.1,31.633,98,60,2,1,92,1,97,5.11e-27,105,46.94
WP_036784545.1,WP_190633959.1,31.395,86,58,1,1,85,66,151,6.14e-27,106,54.65
WP_036784545.1,WP_190633959.1,21.538,65,50,1,9,73,4,67,6.75e-06,52.4,43.08
WP_036784545.1,WP_083848498.1,34.118,85,54,2,1,85,11,93,6.97e-27,104,49.41
WP_036784545.1,WP_126307479.1,30.588,85,58,1,4,88,1,84,8.78e-27,103,55.29
WP_036784545.1,WP_103975112.1,38.636,88,52,2,6,92,2,88,1.05e-26,103,55.68
WP_036784545.1,WP_134214532.1,32.967,91,56,3,6,93,3,91,1.08e-26,103,49.45
WP_036784545.1,WP_088619535.1,38.636,88,52,2,6,92,2,88,1.28e-26,103,55.68
WP_036784545.1,WP_099518964.1,35.227,88,55,1,3,88,2,89,1.32e-26,104,62.50
WP_036784545.1,SEO85382.1,29.412,85,59,1,5,89,3,86,2.07e-26,103,43.53
WP_036784545.1,WP_200377064.1,37.209,86,52,2,6,91,1,84,2.15e-26,103,51.16
WP_036784545.1,MBD0361278.1,30.233,86,59,1,1,85,67,152,2.19e-26,105,52.33
WP_036784545.1,MBD0361278.1,24.590,61,45,1,13,73,9,68,8.02e-08,57.8,42.62
WP_036784545.1,WP_116883298.1,38.947,95,57,1,1,94,1,95,2.42e-26,103,56.84
WP_036784545.1,WP_058186957.1,31.034,87,57,2,1,85,1,86,2.97e-26,102,51.72
WP_036784545.1,AVM44276.1,42.391,92,52,1,4,94,3,94,2.99e-26,103,59.78
WP_036784545.1,WP_088619534.1,38.554,83,50,1,6,88,2,83,2.99e-26,102,54.22
WP_036784545.1,WP_145616448.1,36.047,86,53,2,7,92,4,87,3.98e-26,102,51.16
WP_036784545.1,WP_168963051.1,38.947,95,57,1,1,94,1,95,4.04e-26,102,56.84
WP_036784545.1,WP_145612217.1,36.047,86,53,2,7,92,4,87,4.54e-26,102,51.16
WP_036784545.1,KJS23102.1,36.471,85,52,1,3,85,2,86,4.72e-26,102,56.47
WP_036784545.1,WP_145612214.1,37.179,78,47,2,12,89,6,81,5.25e-26,101,51.28
WP_036784545.1,MBI3531533.1,33.721,86,55,2,4,89,1,84,5.52e-26,103,50.00
WP_036784545.1,MXZ49594.1,38.961,77,46,1,9,85,44,119,6.61e-26,102,58.44
WP_036784545.1,WP_084382643.1,35.366,82,51,2,4,85,1,80,6.62e-26,103,52.44
WP_036784545.1,WP_199606691.1,29.545,88,61,1,6,93,5,91,6.94e-26,101,48.86
WP_036784545.1,WP_029470802.1,35.714,84,53,1,3,85,2,85,7.25e-26,102,60.71
WP_036784545.1,WP_190450798.1,30.233,86,59,1,1,85,66,151,7.44e-26,103,53.49
WP_036784545.1,WP_190450798.1,21.311,61,47,1,13,73,8,67,2.12e-05,51.2,40.98
WP_036784545.1,OUM99467.1,38.372,86,52,1,1,85,1,86,1.01e-25,101,56.98
WP_036784545.1,WP_044562444.1,34.884,86,54,2,7,92,4,87,1.24e-25,100,50.00
WP_036784545.1,WP_004272681.1,34.884,86,54,2,7,92,4,87,1.27e-25,100,50.00
WP_036784545.1,OGA18669.1,35.955,89,55,2,3,91,1,87,1.28e-25,101,56.18
WP_036784545.1,WP_051650258.1,34.884,86,55,1,3,87,2,87,1.34e-25,101,54.65
WP_036784545.1,TEB09923.1,32.500,80,52,2,6,85,3,80,1.58e-25,101,48.75
WP_036784545.1,WP_058186960.1,28.736,87,59,2,1,85,1,86,1.65e-25,101,50.57
WP_036784545.1,WP_091000939.1,36.782,87,53,1,3,87,2,88,2.03e-25,101,62.07
WP_036784545.1,WP_190593131.1,31.325,83,55,1,5,85,4,86,2.64e-25,100,49.40
WP_036784545.1,MBD2530121.1,30.233,86,59,1,1,85,1,86,2.91e-25,100,54.65
WP_036784545.1,WP_046232895.1,34.091,88,56,1,3,88,2,89,3.00e-25,101,61.36
WP_036784545.1,KAA2301652.1,36.782,87,53,1,3,87,2,88,3.18e-25,100,62.07
WP_036784545.1,WP_201068309.1,34.066,91,55,4,6,93,1,89,3.25e-25,100,51.65
WP_036784545.1,MYI25047.1,32.941,85,56,1,1,85,7,90,3.33e-25,100,50.59
WP_036784545.1,WP_013809042.1,32.941,85,55,1,8,90,3,87,3.41e-25,100,52.94
