WP_019503882.1,AVH79558.1,35.780,109,58,2,1,97,1,109,9.11e-30,112,58.72
WP_019503882.1,AVH79462.1,34.545,110,59,3,1,97,1,110,2.79e-28,108,61.82
WP_019503882.1,WP_086760940.1,33.636,110,60,3,1,97,1,110,3.75e-28,108,60.00
WP_019503882.1,WP_167721195.1,36.364,110,57,3,1,97,1,110,5.27e-28,107,60.91
WP_019503882.1,WP_096589591.1,33.636,110,60,3,1,97,1,110,6.63e-28,107,60.00
WP_019503882.1,WP_190749959.1,33.636,110,61,3,1,98,1,110,1.69e-27,106,58.18
WP_019503882.1,AVH79581.1,32.174,115,61,3,1,98,1,115,1.95e-27,106,57.39
WP_019503882.1,WP_190546570.1,33.945,109,60,3,1,97,1,109,2.10e-27,106,58.72
WP_019503882.1,WP_190622238.1,32.110,109,62,3,1,97,1,109,2.24e-27,106,62.39
WP_019503882.1,WP_075896114.1,33.929,112,59,3,1,97,1,112,4.46e-27,105,57.14
WP_019503882.1,WP_007098386.1,24.176,91,60,1,1,91,1,82,4.64e-27,104,40.66
WP_019503882.1,WP_174708625.1,34.545,110,59,3,1,97,1,110,5.72e-27,105,60.00
WP_019503882.1,WP_070390934.1,33.929,112,59,3,1,97,1,112,7.61e-27,105,57.14
WP_019503882.1,NEO75532.1,33.929,112,59,3,1,97,1,112,8.68e-27,105,58.04
WP_019503882.1,AVH79666.1,32.143,112,61,3,1,97,1,112,1.05e-26,104,58.04
WP_019503882.1,AVH79634.1,33.929,112,59,3,1,97,1,112,2.37e-26,103,58.93
WP_019503882.1,WP_194004848.1,33.962,106,60,3,1,97,1,105,2.59e-26,103,54.72
WP_019503882.1,MBH8553539.1,32.727,110,58,3,1,97,1,107,3.79e-26,103,57.27
WP_019503882.1,RCJ20370.1,32.203,118,59,3,1,97,1,118,4.21e-26,103,55.08
WP_019503882.1,WP_109012151.1,33.051,118,58,3,1,97,1,118,1.56e-25,102,53.39
WP_019503882.1,NEO70182.1,32.727,110,57,3,1,97,1,106,1.86e-25,101,55.45
WP_019503882.1,NCQ70786.1,31.481,108,63,3,1,97,1,108,2.21e-25,101,55.56
WP_019503882.1,WP_114991409.1,22.680,97,61,2,1,94,1,86,2.54e-25,100,44.33
WP_019503882.1,WP_137906278.1,31.481,108,63,3,1,97,1,108,2.68e-25,101,57.41
WP_019503882.1,WP_193847224.1,30.088,113,63,3,1,97,1,113,3.05e-25,100,59.29
WP_019503882.1,WP_118161656.1,33.051,118,58,3,1,97,1,118,3.18e-25,101,52.54
WP_019503882.1,WP_152588656.1,33.051,118,58,3,1,97,1,118,3.74e-25,100,52.54
WP_019503882.1,AVH79519.1,37.838,111,55,3,1,97,1,111,4.25e-25,100,54.05
WP_019503882.1,WP_147070054.1,30.088,113,63,3,1,97,1,113,4.66e-25,100,53.98
WP_019503882.1,WP_067771523.1,34.862,109,57,3,1,97,1,107,5.38e-25,100,59.63
WP_019503882.1,WP_190393701.1,29.204,113,64,3,1,97,1,113,5.43e-25,100,59.29
WP_019503882.1,WP_149987410.1,29.730,111,64,3,1,97,1,111,5.46e-25,100,54.05
WP_019503882.1,WP_096679527.1,34.862,109,57,3,1,97,1,107,5.50e-25,100,59.63
WP_019503882.1,AVH79687.1,30.088,113,63,3,1,97,1,113,6.14e-25,100,54.87
WP_019503882.1,NCS31321.1,33.333,108,61,3,1,97,1,108,6.59e-25,100,56.48
WP_019503882.1,AVH79672.1,30.088,113,63,3,1,97,1,113,7.62e-25,100,54.87
WP_019503882.1,NCS13456.1,30.702,114,62,4,1,97,1,114,7.94e-25,100,57.02
WP_019503882.1,NCR08393.1,30.973,113,62,4,1,97,1,113,8.15e-25,100,57.52
WP_019503882.1,TRT83688.1,30.088,113,63,3,1,97,1,113,8.15e-25,100,54.87
WP_019503882.1,TRT70217.1,30.088,113,63,3,1,97,1,113,8.46e-25,100,54.87
WP_019503882.1,NCS53756.1,30.088,113,63,3,1,97,1,113,9.29e-25,99.8,54.87
WP_019503882.1,AVH79704.1,39.175,97,54,2,1,97,1,92,9.69e-25,99.1,69.07
WP_019503882.1,WP_190393700.1,30.000,110,64,3,1,97,1,110,1.05e-24,99.8,55.45
WP_019503882.1,NCS78628.1,31.481,108,63,3,1,97,1,108,1.07e-24,99.8,55.56
WP_019503882.1,TRU70951.1,30.088,113,63,3,1,97,1,113,1.09e-24,99.8,54.87
WP_019503882.1,WP_186539793.1,30.952,84,55,1,1,81,1,84,1.15e-24,99.1,50.00
WP_019503882.1,WP_179048019.1,35.185,108,56,3,1,97,1,105,1.28e-24,99.4,58.33
WP_019503882.1,AVH79600.1,33.019,106,58,3,1,97,1,102,1.36e-24,99.1,55.66
WP_019503882.1,WP_186537903.1,27.273,88,55,1,1,88,1,79,1.37e-24,98.3,50.00
WP_019503882.1,WP_114991471.1,26.136,88,56,1,1,88,1,79,1.64e-24,98.3,45.45
WP_019503882.1,WP_069070970.1,33.019,106,58,3,1,97,1,102,1.70e-24,99.1,57.55
WP_019503882.1,TVP63787.1,32.110,109,62,3,1,97,1,109,1.85e-24,99.1,60.55
WP_019503882.1,WP_007099790.1,23.913,92,61,1,1,92,1,83,1.94e-24,97.9,46.74
WP_019503882.1,ABM77946.1,27.273,99,61,2,1,97,1,90,2.29e-24,98.3,47.47
WP_019503882.1,WP_096553752.1,36.792,106,54,3,1,97,1,102,2.44e-24,98.7,60.38
WP_019503882.1,WP_196516948.1,32.075,106,59,3,1,97,1,102,3.57e-24,98.3,57.55
WP_019503882.1,WP_158198714.1,31.858,113,61,4,1,97,1,113,3.64e-24,98.3,57.52
WP_019503882.1,WP_038545113.1,31.395,86,53,1,1,86,1,80,4.18e-24,97.5,48.84
WP_019503882.1,WP_079210238.1,29.060,117,63,3,1,97,1,117,4.41e-24,98.3,53.85
WP_019503882.1,WP_169189993.1,28.571,84,59,1,1,84,1,83,4.54e-24,97.5,53.57
WP_019503882.1,WP_168357512.1,30.556,108,64,3,1,97,1,108,4.64e-24,98.3,57.41
WP_019503882.1,WP_190371502.1,31.250,112,62,3,1,97,1,112,4.92e-24,98.3,58.93
WP_019503882.1,WP_186538196.1,25.882,85,54,1,1,85,1,76,4.92e-24,97.1,47.06
WP_019503882.1,WP_181932338.1,32.075,106,59,3,1,97,1,102,5.06e-24,97.9,54.72
WP_019503882.1,WP_194004847.1,34.906,106,56,3,1,97,1,102,5.22e-24,97.9,56.60
